X,Y,Unique Squirrel ID,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Color notes,Location,Above Ground Sighter Measurement,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Other Interactions,Lat/Long
-73.9680742,40.78470368,23B-PM-1012-04,23B,PM,10122018,4,Adult,Gray,White,Gray+White,,Above Ground,20,,FALSE,FALSE,FALSE,FALSE,FALSE,watching me - didn't move,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,POINT (-73.9680741975294 40.7847036778165)
-73.97214977,40.77161602,8F-PM-1012-02,08F,PM,10122018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9721497679014 40.7716160199386)
-73.95789812,40.79899678,41B-AM-1010-03,41B,AM,10102018,3,Adult,,,+,,Above Ground,60,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9578981223015 40.7989967754358)
-73.97291906,40.77001815,6F-PM-1008-03,06F,PM,10082018,3,Adult,Gray,,Gray+,,Above Ground,50,top of tree,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9729190572117 40.770018150905)
-73.97858295,40.77196523,6A-PM-1012-02,06A,PM,10122018,2,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9785829546046 40.7719652299132)
-73.97296036,40.76602157,3H-AM-1008-06,03H,AM,10082018,6,Adult,Black,,Black+,beauty!,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,POINT (-73.9729603550254 40.7660215710657)
-73.97043394,40.77401495,11F-PM-1006-03,11F,PM,10062018,3,Adult,Gray,,Gray+,,Above Ground,4,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.9704339422613 40.7740149529644)
-73.97045925,40.77296289,10G-AM-1006-03,10G,AM,10062018,3,Juvenile,Gray,White,Gray+White,tuft on butt,Above Ground,10,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9704592500888 40.772962887933)
-73.95871385,40.79639181,38C-PM-1014-02,38C,PM,10142018,2,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.958713848373 40.7963918051751)
-73.95837621,40.78522261,27I-PM-1020-03,27I,PM,10202018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,begging for food; on hind legs,POINT (-73.9583762071264 40.7852226065643)
-73.97682685,40.7714608,6B-PM-1017-02,06B,PM,10172018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9768268467857 40.7714608041933)
-73.97201092,40.77016269,7G-AM-1010-09,07G,AM,10102018,9,Adult,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.972010921173 40.7701626919216)
-73.97772067,40.76685956,1D-PM-1007-07,01D,PM,10072018,7,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,lying down,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9777206733344 40.7668595585487)
-73.97778796,40.76935946,4C-AM-1006-03,04C,AM,10062018,3,Juvenile,Gray,,Gray+,,Above Ground,10,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9777879635216 40.769359455673)
-73.96653097,40.7775271,16G-AM-1010-04,16G,AM,10102018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9665309689616 40.7775271020244)
-73.95883617,40.79111523,33E-PM-1012-02,33E,PM,10122018,2,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9588361742943 40.791115225155)
-73.96689643,40.7777578,16G-AM-1010-01,16G,AM,10102018,1,Adult,Gray,White,Gray+White,,Above Ground,3,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,POINT (-73.9668964315686 40.7777577990886)
-73.95557244,40.79676025,39E-AM-1018-03,39E,AM,10182018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9555724351776 40.7967602498249)
-73.95969493,40.79000795,31E-PM-1006-04,31E,PM,10062018,4,Adult,Gray,,Gray+,,Above Ground,10,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9596949258862 40.7900079479217)
-73.97259472,40.77944816,16A-AM-1013-01,16A,AM,10132018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9725947179952 40.7794481577234)
-73.97551921,40.76644136,2F-PM-1014-06,02F,PM,10142018,6,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9755192076934 40.7664413570796)
-73.96869079,40.78394623,22B-AM-1013-03,22B,AM,10132018,3,Adult,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9686907918759 40.7839462261858)
-73.98094465,40.76850322,2A-PM-1019-03,02A,PM,10192018,3,Juvenile,Gray,White,Gray+White,,Above Ground,15,in tree!,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9809446489564 40.7685032165879)
-73.95970173,40.79066003,32E-AM-1007-03,32E,AM,10072018,3,Adult,Black,,Black+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.959701727877 40.790660026971)
-73.97081755,40.77592286,13E-AM-1017-10,13E,AM,10172018,10,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9708175461804 40.7759228565501)
-73.96835981,40.78111505,19D-PM-1008-01,19D,PM,10082018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9683598086625 40.7811150451315)
-73.95886898,40.79923841,40A-PM-1014-03,40A,PM,10142018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,runs from (ran from base of tree into bushes),POINT (-73.9588689820908 40.799238413797205)
-73.97203231,40.77297035,10E-PM-1007-01,10E,PM,10072018,1,Adult,Gray,,Gray+,,Above Ground,35,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9720323148189 40.7729703459618)
-73.96836534,40.77196616,10I-AM-1010-01,10I,AM,10102018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9683653449966 40.7719661592206)
-73.95905515,40.78916071,31F-PM-1007-02,31F,PM,10072018,2,Adult,Gray,,Gray+,,Above Ground,2,tree trunk,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,POINT (-73.95905514734162 40.7891607060794)
-73.95877876,40.7981699,40A-AM-1010-01,40A,AM,10102018,1,Juvenile,Gray,,Gray+,,Above Ground,30,bottom of great hill,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,climbing up a tree,POINT (-73.9587787592751 40.7981699014259)
-73.96822789,40.77330275,11H-PM-1013-02,11H,PM,10132018,2,Adult,Gray,Black,Gray+Black,,Above Ground,10,,FALSE,FALSE,FALSE,FALSE,FALSE,digging,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9682278905989 40.7733027508057)
-73.9604476,40.79380143,35C-AM-1007-03,35C,AM,10072018,3,Adult,,,+,,Above Ground,40,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9604476047877 40.7938014328732)
-73.96830666,40.77812139,16E-PM-1018-03,16E,PM,10182018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9683066605832 40.7781213930544)
-73.97355288,40.77156382,7E-PM-1013-01,07E,PM,10132018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,Ground & Tree Base,TRUE,FALSE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.973552877209 40.7715638228207)
-73.96847528,40.77658163,15F-AM-1007-01,15F,AM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,"Listed as primary white with cinnamon highlights, I changed to Gray/cinnamon - JO",Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,POINT (-73.9684752839242 40.7765816261518)
-73.97911415,40.77148888,5A-AM-1006-04,05A,AM,10062018,4,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9791141532217 40.77148888354161)
-73.9790204,40.76888371,3B-AM-1010-02,03B,AM,10102018,2,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,together w/ #3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9790203973636 40.7688837114832)
-73.97292975,40.76732785,4H-AM-1006-03,04H,AM,10062018,3,Adult,Black,,Black+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,met #4 while foraging and briefly tussled,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9729297485331 40.7673278541438)
-73.97556434,40.76975691,5E-PM-1012-03,05E,PM,10122018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,POINT (-73.9755643404768 40.7697569149388)
-73.97266997,40.77011238,7F-AM-1008-01,07F,AM,10082018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,under bench,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9726699686943 40.7701123791223)
-73.95698113,40.79309123,35F-PM-1012-02,35F,PM,10122018,2,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.9569811285656 40.793091234605)
-73.9630055,40.79052251,30C-PM-1008-01,30C,PM,10082018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9630054996358 40.7905225147022)
-73.96572032,40.77517301,14I-PM-1018-02,14I,PM,10182018,2,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9657203199746 40.775173008911)
-73.97069499,40.77236205,10G-AM-1006-08,10G,AM,10062018,8,Adult,Black,Cinnamon,Black+Cinnamon,,Above Ground,3,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.9706949930717 40.772362045852)
-73.95459121,40.79483018,38F-PM-1013-06,38F,PM,10132018,6,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9545912098958 40.7948301813102)
-73.97208713,40.77623727,13C-AM-1010-01,13C,AM,10102018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.972087127535 40.776237268628)
-73.95827701,40.78566102,28I-PM-1007-01,28I,PM,10072018,1,Adult,Gray,,Gray+,,Above Ground,20,,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.95827701417 40.7856610238891)
-73.96198561,40.79195165,32C-PM-1013-08,32C,PM,10132018,8,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9619856085821 40.7919516520091)
-73.96953216,40.78226166,20B-PM-1013-01,20B,PM,10132018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.969532160039 40.7822616641357)
-73.95874591,40.79824974,40B-PM-1014-05,40B,PM,10142018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9587459136391 40.7982497351812)
-73.96738035,40.7785245,17F-AM-1007-01,17F,AM,10072018,1,Adult,Gray,,Gray+,,Above Ground,18,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9673803508629 40.7785245025508)
-73.95798653,40.79490654,37D-PM-1014-03,37D,PM,10142018,3,Adult,Gray,,Gray+,,Above Ground,40,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9579865329778 40.794906535675)
-73.96993698,40.77203502,10G-PM-1017-04,10G,PM,10172018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9699369796844 40.7720350191273)
-73.96670732,40.78405814,23C-PM-1014-01,23C,PM,10142018,1,Adult,Gray,,Gray+,,Above Ground,20,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.96670731869591 40.7840581361598)
-73.96659049,40.78024691,19E-PM-1018-02,19E,PM,10182018,2,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.96659048700901 40.7802469052891)
-73.96193041,40.79204517,32C-PM-1013-10,32C,PM,10132018,10,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.96193040894 40.792045169318)
-73.95227045,40.79656689,41G-AM-1013-01,41G,AM,10132018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9522704511969 40.7965668878961)
-73.9589671,40.7952127,37C-AM-1012-04,37C,AM,10122018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,Cinnamon flanks,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9589670987899 40.7952127039287)
-73.96682306,40.78706372,25B-PM-1007-02,25B,PM,10072018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9668230576555 40.7870637233327)
-73.95999115,40.79144525,33D-AM-1017-04,33D,AM,10172018,4,Adult,Black,,Black+,,Above Ground,5,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,POINT (-73.9599911537509 40.7914452542845)
-73.97562733,40.77065392,6D-AM-1008-04,06D,AM,10082018,4,Adult,Gray,,Gray+,,Above Ground,,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9756273257684 40.7706539186221)
-73.97758652,40.77049283,5C-PM-1010-01,05C,PM,10102018,1,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9775865217038 40.7704928300008)
-73.97273238,40.76690355,3H-AM-1008-03,03H,AM,10082018,3,Adult,Gray,,Gray+,,Above Ground,40,building nest,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9727323797981 40.7669035463955)
-73.97561052,40.7696532,5D-AM-1020-03,05D,AM,10202018,3,Adult,Cinnamon,Black,Cinnamon+Black,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,POINT (-73.9756105226696 40.7696531972655)
-73.95651517,40.7946648,37E-PM-1006-07,37E,PM,10062018,7,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,me,POINT (-73.9565151662506 40.7946647987447)
-73.95772972,40.7992253,41B-AM-1010-08,41B,AM,10102018,8,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Above Ground,20,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,POINT (-73.9577297187155 40.799225295679)
-73.96984464,40.78426072,22A-AM-1008-01,22A,AM,10082018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,4,on fence,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9698446365683 40.7842607168578)
-73.95698966,40.79119145,33G-PM-1006-02,33G,PM,10062018,2,Adult,Gray,,Gray+,my favorite,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,engaged w/ me,POINT (-73.9569896638974 40.7911914507504)
-73.9695175,40.78207413,20B-PM-1013-02,20B,PM,10132018,2,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.969517504176 40.7820741344297)
-73.96791563,40.77452694,13H-PM-1010-06,13H,PM,10102018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9679156307975 40.7745269360259)
-73.95266811,40.7977012,42F-PM-1017-01,42F,PM,10172018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,playing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9526681107152 40.7977012009146)
-73.96053475,40.79420754,35B-AM-1010-04,35B,AM,10102018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,lawn,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9605347462123 40.7942075448387)
-73.97685445,40.76800695,3D-AM-1006-07,03D,AM,10062018,7,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,running (with food in mouth),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9768544488742 40.7680069500977)
-73.96533436,40.77752869,17H-PM-1007-01,17H,PM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,4,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9653343572865 40.7775286924617)
-73.9691318,40.7709802,9I-AM-1014-05,09I,AM,10142018,5,Adult,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9691318044969 40.7709801974696)
-73.96869999,40.78440147,22B-PM-1014-03,22B,PM,10142018,3,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,8,,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9686999860219 40.7844014735136)
-73.95994199,40.79727747,38A-AM-1019-01,38A,AM,10192018,1,Adult,Gray,,Gray+,,Above Ground,3,,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9599419926299 40.7972774728811)
-73.97559233,40.7672968,3F-PM-1013-02,03F,PM,10132018,2,Adult,Black,Gray,Black+Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,POINT (-73.97559232564292 40.7672967972471)
-73.96746038,40.77494938,13H-PM-1010-01,13H,PM,10102018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9674603784345 40.774949380316805)
-73.96009636,40.79349623,34C-AM-1007-01,34C,AM,10072018,1,Adult,Black,,Black+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,dog,POINT (-73.9600963639087 40.7934962325313)
-73.96388776,40.79154773,31A-AM-1010-02,31A,AM,10102018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,scratching,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.96388775887 40.7915477304252)
-73.96427429,40.77953196,19H-AM-1010-03,19H,AM,10102018,3,Juvenile,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,ran from human w/ dog,POINT (-73.964274290774 40.7795319556023)
-73.95968202,40.79328868,34D-PM-1007-03,34D,PM,10072018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,POINT (-73.9596820155238 40.7932886803231)
-73.96133473,40.7938901,34B-AM-1013-02,34B,AM,10132018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9613347295946 40.7938900965153)
-73.97214489,40.77621128,13C-AM-1010-02,13C,AM,10102018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,7,,FALSE,FALSE,TRUE,FALSE,FALSE,burying,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9721448879766 40.7762112840981)
